Attrition_Flag,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Avg_Open_To_Buy,Avg_Utilization_Ratio,Attrition E,Gender E
Existing Customer,41,M,3,35,6,2,1,7211,0.139,0,0
Existing Customer,50,M,3,39,4,3,1,11449,0.152,0,0
Existing Customer,38,F,3,36,4,2,4,179,0.925,0,1
Existing Customer,50,M,1,36,5,3,3,16757,0.116,0,0
Existing Customer,40,F,5,30,3,2,2,496,0.765,0,1
Existing Customer,39,F,4,36,5,3,4,894,0.449,0,1
Existing Customer,40,F,1,30,6,2,1,620,0.76,0,1
Attrited Customer,41,M,4,34,5,2,4,2965,0.412,1,0
Attrited Customer,35,F,0,36,4,3,4,2089,0,1,1
Existing Customer,48,F,5,43,4,1,3,1945,0.321,0,1
Existing Customer,49,M,4,38,6,6,3,7903,0.188,0,0
Existing Customer,55,M,2,36,5,1,1,4370,0,0,0
Existing Customer,58,M,3,36,6,2,3,1477,0.56,0,0
Existing Customer,43,F,2,38,4,2,2,5070,0,0,1
Existing Customer,35,F,2,36,4,2,0,1411,0.451,0,1
Existing Customer,40,F,3,31,4,2,3,1038,0.485,0,1
Attrited Customer,55,F,1,36,4,2,2,1035,0.709,1,1
Attrited Customer,43,F,3,36,6,3,3,2087,0.102,1,1
Existing Customer,46,F,4,37,3,1,4,397,0.843,0,1
Existing Customer,48,F,3,36,5,3,2,1816,0.531,0,1
Attrited Customer,32,F,0,20,5,1,5,3552,0.108,1,1
Existing Customer,61,F,0,36,6,2,3,152,0.925,0,1
Existing Customer,53,F,1,39,4,3,4,234,0.868,0,1
Existing Customer,42,F,3,28,6,2,4,652,0.679,0,1
Attrited Customer,45,M,2,33,6,3,2,15490,0,1,0
Existing Customer,56,F,2,48,6,2,2,1322,0.55,0,1
Existing Customer,42,F,4,32,3,1,2,767,0.669,0,1
Attrited Customer,40,F,4,24,5,2,1,1695,0.598,1,1
Existing Customer,57,M,2,36,6,3,3,4755,0.239,0,0
Existing Customer,40,M,2,35,3,1,1,1456,0.401,0,0
Existing Customer,48,M,4,38,5,2,3,4171,0.248,0,0
Existing Customer,42,F,3,37,4,3,2,457,0.815,0,1
Existing Customer,49,F,4,39,5,3,1,2652,0.185,0,1
Attrited Customer,44,F,4,31,4,3,5,364,0.785,1,1
Attrited Customer,43,M,4,28,3,2,4,18229,0,1,0
Existing Customer,48,F,3,40,3,4,4,1645,0.418,0,1
Existing Customer,43,F,2,30,4,2,4,224,0.905,0,1
Existing Customer,45,F,2,36,6,1,3,2001,0.524,0,1
Existing Customer,40,F,1,36,6,3,2,4712,0,0,1
Existing Customer,53,M,3,36,4,3,1,1824,0.301,0,0
Existing Customer,38,F,2,28,6,2,1,747,0.767,0,1
Existing Customer,39,F,2,36,4,2,3,4443,0.153,0,1
Existing Customer,39,M,3,27,6,2,1,2583,0,0,0
Existing Customer,59,F,0,55,4,3,3,683.3,0.525,0,1
Existing Customer,40,M,3,36,4,2,4,4947,0.337,0,0
Existing Customer,54,F,3,36,6,1,2,3123,0.366,0,1
Existing Customer,46,F,3,34,4,2,4,9177,0.07,0,1
Existing Customer,44,F,3,39,6,1,3,2815,0.44,0,1
Existing Customer,44,F,3,38,4,1,3,1438.3,0,0,1
Attrited Customer,44,F,4,36,6,3,3,1452,0,1,1
Existing Customer,50,F,5,34,5,5,2,2276,0.314,0,1
Attrited Customer,39,F,2,27,1,3,3,627.3,0.564,1,1
Existing Customer,37,F,2,22,4,2,4,708,0.711,0,1
Existing Customer,49,F,3,44,4,2,4,1546,0,0,1
Attrited Customer,36,F,3,22,1,3,1,2013,0,1,1
Existing Customer,53,F,3,42,6,1,2,833,0.637,0,1
Existing Customer,52,M,3,40,3,1,1,926.3,0.356,0,0
Attrited Customer,53,F,3,36,3,3,3,2819,0,1,1
Existing Customer,37,M,4,31,6,3,0,684,0.598,0,0
Existing Customer,52,F,1,45,5,1,1,673,0.582,0,1
Existing Customer,49,F,2,35,4,1,1,1438.3,0,0,1
Existing Customer,39,F,4,29,5,3,0,923,0.678,0,1
Existing Customer,39,F,1,36,4,1,4,949,0.71,0,1
Existing Customer,42,F,2,36,6,1,4,160,0.94,0,1
Existing Customer,40,F,2,26,3,2,1,2708,0,0,1
Existing Customer,41,F,3,31,4,2,1,1738,0,0,1
Existing Customer,46,F,2,35,6,2,1,4796,0.22,0,1
Existing Customer,45,F,2,36,4,1,3,641,0.609,0,1
Existing Customer,38,F,3,21,5,1,3,1320,0.438,0,1
Existing Customer,53,F,3,48,5,1,2,1657,0,0,1
Existing Customer,37,F,3,30,5,3,3,3774,0.171,0,1
Existing Customer,52,M,3,47,5,6,3,3147,0.385,0,0
Existing Customer,39,F,2,35,6,2,2,10002,0.056,0,1
Attrited Customer,49,M,3,39,2,3,4,19868,0.043,1,0
Existing Customer,50,M,1,23,5,2,1,6135,0.138,0,0
Existing Customer,51,F,3,45,4,3,4,41,0.983,0,1
Existing Customer,54,F,1,43,5,2,4,1277,0.387,0,1
Existing Customer,44,F,4,34,5,2,2,1000,0.632,0,1
Existing Customer,50,M,2,46,6,2,4,4848,0.138,0,0
Attrited Customer,49,F,5,40,6,4,2,2920,0,1,1
Attrited Customer,59,M,0,46,5,4,2,6037,0.075,1,0
Attrited Customer,37,F,1,27,4,2,2,1001,0.442,1,1
Existing Customer,47,F,3,36,4,1,4,835,0.702,0,1
Existing Customer,52,F,2,32,6,3,4,846,0.651,0,1
Existing Customer,55,F,2,48,4,1,1,873,0.71,0,1
Existing Customer,41,F,3,35,6,2,4,486,0.784,0,1
Attrited Customer,40,F,2,30,6,3,4,6479,0,1,1
Existing Customer,41,F,4,37,5,1,4,6093,0.187,0,1
Existing Customer,48,F,2,41,6,1,3,2338,0.356,0,1
Existing Customer,38,F,2,28,5,1,3,1744,0,0,1
Existing Customer,52,F,2,36,5,3,1,3657,0.381,0,1
Existing Customer,37,F,2,24,4,1,4,1293,0.497,0,1
Existing Customer,45,M,0,37,4,3,2,7619,0.211,0,0
Existing Customer,41,M,4,24,4,2,2,1605,0,0,0
Attrited Customer,49,F,4,37,1,2,2,7806,0.234,1,1
Existing Customer,49,M,3,36,5,3,1,33261,0.036,0,0
Attrited Customer,43,M,4,34,5,3,3,10573,0,1,0
Existing Customer,47,F,2,40,4,3,3,701,0.608,0,1
Existing Customer,26,F,0,36,3,3,2,6563,0.136,0,1
Existing Customer,51,M,3,45,4,3,0,1376,0.579,0,0
Existing Customer,33,F,0,26,6,1,3,817,0.657,0,1
Existing Customer,52,M,2,36,6,4,1,533,0.731,0,0
Existing Customer,51,M,2,45,4,2,2,22294,0,0,0
Existing Customer,49,F,4,43,5,3,4,1019,0.604,0,1
Existing Customer,30,F,0,20,3,3,4,1003,0.525,0,1
Existing Customer,65,F,0,56,3,2,2,4629,0.149,0,1
Existing Customer,43,F,3,32,3,2,4,4391,0,0,1
Existing Customer,42,F,5,28,4,3,2,1179,0.613,0,1
Existing Customer,57,M,1,45,3,3,2,562,0.793,0,0
Existing Customer,62,F,0,56,6,1,2,4467,0,0,1
Existing Customer,48,M,4,31,6,1,3,5033,0,0,0
Existing Customer,61,F,1,50,5,1,2,7529,0.125,0,1
Existing Customer,43,F,2,36,4,3,2,663,0.715,0,1
Existing Customer,60,F,0,42,5,3,3,1329,0.518,0,1
Existing Customer,45,M,1,34,3,2,2,8855,0.088,0,0
Existing Customer,41,F,0,31,4,2,4,1038,0.613,0,1
Existing Customer,60,F,2,54,5,3,2,771,0.714,0,1
Attrited Customer,40,F,4,29,5,2,3,1142,0.265,1,1
Existing Customer,63,F,0,48,5,2,1,1438.3,0,0,1
Existing Customer,42,F,4,35,4,3,3,470,0.737,0,1
Existing Customer,48,M,3,36,3,3,4,2648,0,0,0
Existing Customer,44,M,3,33,3,2,2,354,0.857,0,0
Existing Customer,51,F,1,45,6,2,1,6305,0.141,0,1
Existing Customer,42,M,3,32,3,3,3,33120,0.04,0,0
Existing Customer,46,F,4,30,3,3,1,720,0.71,0,1
Existing Customer,42,F,4,36,3,3,3,7526,0.199,0,1
Existing Customer,44,F,2,34,3,2,2,1070,0.582,0,1
Attrited Customer,43,F,2,36,5,2,3,4020,0,1,1
Existing Customer,43,M,3,30,4,3,4,24575,0.05,0,0
Existing Customer,50,F,2,38,5,4,2,5817,0.214,0,1
Existing Customer,51,M,3,38,5,3,4,32714,0.052,0,0
Existing Customer,52,F,1,47,6,1,3,2709,0.332,0,1
Existing Customer,51,F,2,25,4,3,3,3042,0,0,1
Existing Customer,60,F,1,36,5,2,2,1071,0.602,0,1
Attrited Customer,38,F,2,33,4,3,3,3388,0,1,1
Existing Customer,43,F,4,36,3,3,2,2385,0.513,0,1
Existing Customer,45,F,4,37,4,2,1,3241,0,0,1
Existing Customer,48,F,2,34,3,1,4,3226,0.364,0,1
Existing Customer,43,M,3,36,5,2,3,13625,0,0,0
Attrited Customer,46,M,1,32,5,2,3,8766,0,1,0
Existing Customer,50,M,1,41,3,1,1,1462,0.478,0,0
Existing Customer,34,F,4,21,6,3,2,7011,0.221,0,1
Existing Customer,56,M,2,36,4,3,1,723,0.734,0,0
Attrited Customer,53,F,5,38,3,2,3,1438.3,0,1,1
Existing Customer,47,F,4,39,3,1,0,1746,0,0,1
Existing Customer,49,M,3,41,3,3,4,1029,0.649,0,0
Existing Customer,47,F,4,36,6,1,4,723,0.668,0,1
Existing Customer,35,F,1,23,3,3,1,1438.3,0,0,1
Existing Customer,42,F,4,34,5,3,2,740,0.634,0,1
Attrited Customer,52,F,1,47,3,3,4,1217,0.339,1,1
Existing Customer,49,M,3,29,5,2,2,17140,0.063,0,0
Existing Customer,41,M,2,33,5,3,2,32874,0.048,0,0
Existing Customer,42,F,2,36,5,3,4,1696,0,0,1
Existing Customer,52,M,2,40,4,1,3,7215,0,0,0
Existing Customer,52,F,0,37,3,1,2,509,0.716,0,1
Existing Customer,52,F,2,44,3,3,1,5731,0,0,1
Attrited Customer,44,F,2,33,3,2,2,2417,0,1,1
Existing Customer,48,F,3,37,6,3,1,1438.3,0,0,1
Existing Customer,51,M,2,40,4,2,2,20907,0.041,0,0
Attrited Customer,53,F,3,41,3,3,2,1547,0,1,1
Existing Customer,46,F,4,38,3,3,2,749,0.496,0,1
Existing Customer,44,M,2,38,4,1,3,223,0.911,0,0
Existing Customer,49,F,4,35,3,3,2,932,0.646,0,1
Attrited Customer,48,F,4,36,5,2,2,220,0.919,1,1
Existing Customer,48,M,4,30,4,2,2,1073,0.676,0,0
Existing Customer,38,F,3,33,6,2,3,28781,0.029,0,1
Attrited Customer,34,F,1,26,3,2,5,1719,0.168,1,1
Existing Customer,46,F,4,26,6,1,3,480,0.742,0,1
Existing Customer,45,M,2,34,5,1,1,13362,0,0,0
Existing Customer,33,F,2,17,4,3,4,585,0.759,0,1
Existing Customer,43,F,4,34,5,1,1,4455,0.262,0,1
Existing Customer,61,F,0,55,4,2,3,682,0.689,0,1
Existing Customer,47,F,3,34,4,1,3,439,0.776,0,1
Attrited Customer,41,F,4,22,4,2,3,313.3,0.782,1,1
Existing Customer,45,F,3,40,4,1,3,1710,0.415,0,1
Existing Customer,50,M,4,45,4,3,1,6343,0.086,0,0
Attrited Customer,57,M,2,44,5,3,4,34297,0.006,1,0
Attrited Customer,45,F,3,33,5,3,4,2147,0.506,1,1
Attrited Customer,50,F,3,40,5,4,4,3932,0.074,1,1
Existing Customer,51,F,1,42,3,2,2,1438.3,0,0,1
Existing Customer,53,F,3,43,5,1,2,867,0.636,0,1
Existing Customer,55,F,1,45,4,2,3,1677,0,0,1
Existing Customer,40,F,1,33,4,2,2,1263,0.472,0,1
Attrited Customer,52,F,3,40,3,2,3,3474,0,1,1
Existing Customer,48,M,4,43,5,3,3,7108,0.186,0,0
Attrited Customer,44,F,1,36,3,3,3,3517,0,1,1
Existing Customer,60,F,1,55,3,3,3,13397,0,0,1
Existing Customer,65,F,0,55,5,2,1,4966,0.218,0,1
Existing Customer,46,F,5,36,6,3,3,463,0.741,0,1
Attrited Customer,62,M,0,51,3,2,4,18734,0,1,0
Existing Customer,47,F,2,36,6,3,3,1438.3,0,0,1
Existing Customer,50,M,2,43,5,2,4,3525,0,0,0
Existing Customer,43,M,4,33,4,3,4,817,0.605,0,0
Existing Customer,45,F,4,36,6,1,4,2051,0,0,1
Existing Customer,46,M,3,30,5,1,2,25485,0.069,0,0
Attrited Customer,38,F,2,28,5,2,4,1614,0,1,1
Existing Customer,49,M,3,38,5,3,1,5871,0.253,0,0
Existing Customer,47,M,3,36,5,1,3,2384,0.444,0,0
Attrited Customer,47,F,3,37,1,2,2,1438.3,0,1,1
Existing Customer,55,F,2,49,5,2,1,758.3,0.473,0,1
Existing Customer,62,M,1,49,3,3,2,20028,0.081,0,0
Existing Customer,55,M,2,36,5,1,4,2792,0.407,0,0
Attrited Customer,33,M,2,28,6,2,4,1698,0,1,0
Existing Customer,41,F,5,26,4,3,4,1336,0.41,0,1
Existing Customer,54,F,1,39,3,2,4,1026,0.623,0,1
Existing Customer,55,M,3,40,3,1,4,14326,0.083,0,0
Existing Customer,43,F,3,36,5,2,4,908,0.65,0,1
Attrited Customer,52,M,3,46,4,2,3,12494,0.168,1,0
Existing Customer,47,F,4,39,3,3,4,1548,0,0,1
Existing Customer,52,F,3,46,3,3,3,1077,0.601,0,1
Existing Customer,45,F,4,35,6,1,0,1249,0.572,0,1
Existing Customer,50,F,4,44,5,1,1,10721,0,0,1
Existing Customer,44,M,3,29,5,1,4,4796,0.217,0,0
Existing Customer,42,F,2,29,5,3,4,1467,0.542,0,1
Existing Customer,53,F,3,48,5,2,2,11289,0.081,0,1
Existing Customer,51,M,2,45,3,3,1,21543,0,0,0
Existing Customer,52,M,3,47,3,2,4,6355,0,0,0
Existing Customer,52,F,2,41,4,2,2,3206,0.429,0,1
Existing Customer,50,F,1,40,6,2,2,1086,0.592,0,1
Existing Customer,38,M,1,36,4,1,2,1974,0.304,0,0
Existing Customer,50,F,2,45,6,3,3,1438.3,0,0,1
Existing Customer,51,F,2,45,6,3,1,1426,0.324,0,1
Existing Customer,48,M,2,40,4,5,4,13538,0.095,0,0
Existing Customer,47,M,3,36,5,3,2,697,0.562,0,0
Attrited Customer,51,F,2,40,6,3,4,6413,0.282,1,1
Existing Customer,36,F,1,36,6,3,1,3059,0.347,0,1
Existing Customer,45,F,5,29,5,3,1,1874,0.267,0,1
Existing Customer,53,F,1,43,6,3,2,1528,0.297,0,1
Attrited Customer,54,F,1,50,4,0,3,2912,0,1,1
Existing Customer,53,F,3,35,4,3,1,1210,0.643,0,1
Existing Customer,47,F,4,36,4,3,2,1109,0.494,0,1
Existing Customer,51,F,2,36,5,3,3,16682,0.042,0,1
Existing Customer,40,F,4,20,4,3,2,1070,0.618,0,1
Existing Customer,43,M,3,31,4,2,1,8955,0.199,0,0
Existing Customer,50,F,1,39,4,5,2,1094,0.551,0,1
Attrited Customer,53,F,3,43,3,3,2,316,0.823,1,1
Existing Customer,59,F,1,53,4,3,3,976,0.641,0,1
Existing Customer,49,F,0,43,6,3,3,2874,0,0,1
Attrited Customer,47,F,1,35,3,3,5,1438.3,0,1,1
Existing Customer,56,M,2,36,3,2,2,18776,0,0,0
Existing Customer,48,F,1,41,3,2,2,241.3,0.832,0,1
Attrited Customer,55,M,0,44,4,3,3,17305,0.126,1,0
Existing Customer,34,F,4,28,5,2,3,573,0.768,0,1
Existing Customer,58,F,2,50,3,2,3,12362,0,0,1
Existing Customer,39,F,2,29,5,3,2,716.3,0.502,0,1
Existing Customer,47,F,4,37,4,3,3,1326,0.584,0,1
Existing Customer,47,F,2,41,4,2,2,517,0.753,0,1
Existing Customer,37,F,2,26,3,2,3,429,0.854,0,1
Existing Customer,41,F,4,29,4,3,2,2430,0,0,1
Existing Customer,50,F,1,36,3,1,2,2255,0.456,0,1
Attrited Customer,46,F,1,35,5,3,3,1736,0.21,1,1
Existing Customer,53,F,2,36,5,2,3,7553,0.189,0,1
Attrited Customer,53,F,4,37,6,2,2,1202,0.677,1,1
Attrited Customer,59,F,0,49,5,2,4,6996,0,1,1
Attrited Customer,63,M,0,47,6,4,3,7306,0,1,0
Attrited Customer,41,F,1,30,3,3,1,1408,0.306,1,1
Attrited Customer,51,F,1,45,6,3,3,12418,0.059,1,1
Existing Customer,38,F,2,29,6,1,1,1966,0.405,0,1
Existing Customer,40,F,3,30,6,3,2,1084,0.653,0,1
Existing Customer,51,F,2,40,3,3,3,285.3,0.802,0,1
Existing Customer,41,M,5,28,3,2,0,512,0.794,0,0
Attrited Customer,58,F,0,46,5,4,2,1977,0,1,1
Attrited Customer,33,F,2,24,6,2,3,1806,0,1,1
Existing Customer,38,F,3,22,4,3,3,763,0.606,0,1
Existing Customer,42,F,4,36,4,2,3,1186,0.628,0,1
Existing Customer,44,F,2,29,6,1,2,783,0.658,0,1
Existing Customer,44,F,1,32,3,3,3,442,0.752,0,1
Existing Customer,47,F,2,42,3,3,3,893,0.624,0,1
Attrited Customer,41,M,4,37,1,2,2,23250,0,1,0
Attrited Customer,47,M,3,36,3,3,4,34516,0,1,0
Existing Customer,48,M,5,42,6,3,3,11480,0.109,0,0
Existing Customer,54,M,3,39,4,3,4,5550,0.126,0,0
Existing Customer,59,F,1,36,5,1,3,135,0.948,0,1
Attrited Customer,33,F,2,22,4,2,2,550,0.702,1,1
Existing Customer,44,F,4,31,3,3,2,3228,0,0,1
Existing Customer,43,F,4,35,5,2,2,1581,0.314,0,1
Existing Customer,42,M,2,30,4,2,1,28303,0.031,0,0
Attrited Customer,41,F,2,36,5,2,4,1162,0.611,1,1
Existing Customer,55,F,3,42,3,3,2,418,0.855,0,1
Existing Customer,50,M,0,36,5,1,3,28253,0,0,0
Existing Customer,53,F,3,45,6,1,3,1882,0,0,1
Existing Customer,33,M,2,23,6,2,2,1630,0,0,0
Existing Customer,51,M,2,36,3,1,2,4546,0,0,0
Existing Customer,58,F,2,46,6,2,2,1050,0.562,0,1
Attrited Customer,45,M,3,36,4,3,2,3845,0,1,0
Existing Customer,56,F,3,36,4,2,2,1474,0.48,0,1
Attrited Customer,44,F,2,31,3,3,3,1338,0.112,1,1
Existing Customer,48,F,5,38,5,3,2,305,0.81,0,1
Attrited Customer,53,M,1,36,3,2,2,11778,0,1,0
Existing Customer,55,F,1,36,5,1,1,2747,0,0,1
Existing Customer,49,M,3,39,5,3,3,2501,0,0,0
Existing Customer,64,M,1,52,5,3,2,321,0.875,0,0
Attrited Customer,47,M,3,36,3,2,4,115,0.931,1,0
Existing Customer,56,F,2,43,6,3,2,1303,0.575,0,1
Existing Customer,60,F,0,50,5,3,2,1776,0.482,0,1
Attrited Customer,59,F,1,49,4,3,4,2790,0.132,1,1
Attrited Customer,50,M,2,31,3,3,3,12585,0.025,1,0
Attrited Customer,59,F,1,49,3,4,6,7617,0.125,1,1
Attrited Customer,52,M,2,41,6,4,3,7904,0,1,0
Existing Customer,48,F,2,37,6,2,0,3236,0.289,0,1
Attrited Customer,46,F,3,36,5,2,2,224.3,0.844,1,1
Existing Customer,49,F,3,36,3,1,3,2984,0.333,0,1
Existing Customer,44,F,3,38,5,3,2,554,0.723,0,1
Existing Customer,40,M,4,21,3,2,3,9436,0.18,0,0
Attrited Customer,44,M,4,39,4,3,2,5407,0.318,1,0
Existing Customer,39,M,1,28,4,2,2,16199,0,0,0
Existing Customer,43,M,2,34,5,3,2,1452,0,0,0
Attrited Customer,37,F,3,18,4,1,3,2179,0,1,1
Attrited Customer,35,M,3,30,5,3,4,12062,0.112,1,0
Attrited Customer,31,F,1,20,3,1,2,1695,0,1,1
Existing Customer,53,F,4,46,6,3,3,2851,0.356,0,1
Existing Customer,49,F,3,35,3,3,3,887,0.696,0,1
Existing Customer,49,F,2,39,3,3,3,1761,0.37,0,1
Attrited Customer,41,F,2,31,3,3,3,443,0.828,1,1
Existing Customer,43,M,1,31,5,3,2,1114,0.607,0,0
Existing Customer,44,F,3,24,4,1,2,1109,0.576,0,1
Existing Customer,48,F,4,41,3,3,2,249,0.836,0,1
Attrited Customer,41,M,4,32,4,2,4,16084,0.026,1,0
Attrited Customer,40,M,4,32,1,2,3,5981,0.182,1,0
Existing Customer,44,F,2,37,5,1,2,5885,0.228,0,1
Existing Customer,44,M,3,36,4,2,3,9465,0,0,0
Existing Customer,48,M,3,36,3,1,2,7477,0.15,0,0
Attrited Customer,40,M,2,27,6,2,3,12283,0,1,0
Existing Customer,34,F,2,20,5,2,3,1212,0.554,0,1
Existing Customer,44,F,3,25,6,1,3,17665,0.112,0,1
Existing Customer,44,F,2,36,5,2,2,873,0.584,0,1
Existing Customer,41,F,2,30,3,2,2,758,0.75,0,1
Existing Customer,34,F,2,22,5,2,0,934,0.449,0,1
Attrited Customer,41,F,3,33,6,3,5,1438.3,0,1,1
Existing Customer,37,F,1,28,4,3,3,839.3,0.416,0,1
Attrited Customer,55,M,2,50,5,4,3,23972,0.011,1,0
Existing Customer,49,F,2,38,6,3,3,4205,0.172,0,1
Existing Customer,40,F,2,27,4,2,3,2925,0.341,0,1
Existing Customer,36,F,3,36,5,2,3,1964,0,0,1
Existing Customer,53,F,0,44,4,1,1,1018,0.465,0,1
Existing Customer,46,F,1,26,6,3,0,1364,0.535,0,1
Existing Customer,55,F,0,44,6,1,3,16361,0.101,0,1
Existing Customer,47,M,5,36,3,3,1,33756,0.022,0,0
Existing Customer,52,F,3,44,5,5,3,109,0.955,0,1
Existing Customer,44,F,2,34,3,1,2,915,0.62,0,1
Existing Customer,51,F,2,37,5,1,1,195,0.926,0,1
Existing Customer,34,F,0,26,5,3,1,2291,0,0,1
Existing Customer,46,F,4,38,6,2,0,2466,0.323,0,1
Existing Customer,37,F,2,24,4,3,1,1645,0.513,0,1
Existing Customer,47,M,3,42,5,3,2,7423,0.162,0,0
Existing Customer,36,F,5,24,3,1,1,887,0.702,0,1
Existing Customer,47,M,3,36,3,3,2,17656,0,0,0
Attrited Customer,57,F,2,50,5,0,3,2475,0,1,1
Existing Customer,46,F,4,33,3,2,2,2231,0.434,0,1
Existing Customer,57,F,1,36,4,2,3,482,0.728,0,1
Attrited Customer,45,F,3,37,5,2,6,17678,0,1,1
Existing Customer,50,M,1,43,4,5,3,20958,0,0,0
Existing Customer,53,F,4,46,4,1,2,3340,0.189,0,1
Existing Customer,43,F,2,39,3,1,2,16788,0.094,0,1
Existing Customer,36,M,4,26,5,1,1,931,0.581,0,0
Existing Customer,56,F,2,46,5,3,3,1341,0.57,0,1
Existing Customer,46,M,3,34,5,1,2,1611,0,0,0
Attrited Customer,53,F,1,44,3,3,3,1573,0.615,1,1
Existing Customer,55,M,0,36,3,3,3,1467,0,0,0
Existing Customer,52,F,1,46,5,1,2,935,0.617,0,1
Attrited Customer,53,F,1,44,3,3,3,1816,0,1,1
Existing Customer,40,F,3,27,3,3,3,1438.3,0,0,1
Existing Customer,42,M,4,35,3,3,1,13314,0.11,0,0
Attrited Customer,43,F,2,25,4,2,4,21961,0,1,1
Existing Customer,40,F,3,30,5,1,2,713,0.561,0,1
Existing Customer,49,F,0,36,6,3,3,490,0.837,0,1
Existing Customer,47,M,3,28,3,2,2,10827,0.069,0,0
Attrited Customer,42,F,2,32,3,3,3,1507,0,1,1
Existing Customer,45,F,3,36,6,1,2,1117,0.641,0,1
Existing Customer,60,M,1,54,6,3,3,440,0.762,0,0
Attrited Customer,44,F,1,38,3,2,5,1625,0.608,1,1
Existing Customer,46,M,4,36,6,1,2,1438.3,0,0,0
Existing Customer,45,F,4,39,6,2,3,788,0.642,0,1
Existing Customer,42,M,4,36,4,2,3,1842,0.487,0,0
Attrited Customer,49,M,3,43,5,3,3,4781,0,1,0
Existing Customer,58,F,0,36,3,3,3,2393,0.376,0,1
Existing Customer,53,M,3,44,4,2,0,8020,0.111,0,0
Existing Customer,44,M,2,28,3,1,2,11627,0,0,0
Existing Customer,61,F,1,46,6,2,2,5686,0,0,1
Existing Customer,49,F,1,40,5,1,3,796,0.698,0,1
Existing Customer,37,F,4,36,6,2,3,1438.3,0,0,1
Existing Customer,43,F,5,33,6,2,2,4110,0.174,0,1
Existing Customer,38,F,3,24,6,3,3,12344,0.115,0,1
Existing Customer,44,M,4,40,4,3,2,13425,0.066,0,0
Existing Customer,60,M,1,49,5,2,2,21681,0,0,0
Existing Customer,59,F,0,40,5,3,3,990,0.624,0,1
Existing Customer,37,F,2,27,4,1,2,1285,0.417,0,1
Existing Customer,48,F,1,36,3,1,3,456,0.814,0,1
Existing Customer,60,F,0,36,3,3,2,3068,0,0,1
Attrited Customer,48,F,3,43,3,3,4,1502,0,1,1
Existing Customer,39,F,3,25,5,3,3,2577,0.384,0,1
Existing Customer,52,F,3,48,4,2,2,2033,0.352,0,1
Existing Customer,42,F,4,35,4,2,2,2778,0.38,0,1
Attrited Customer,60,F,1,50,3,6,3,7359,0,1,1
Existing Customer,52,M,4,46,3,3,2,13090,0,0,0
Existing Customer,44,F,1,35,6,2,2,6849,0,0,1
Existing Customer,36,F,4,36,5,3,0,2342,0.446,0,1
Existing Customer,49,F,3,36,3,3,2,3596,0.367,0,1
Existing Customer,42,F,2,31,3,5,2,2746,0.307,0,1
Attrited Customer,48,M,3,37,5,2,4,5536,0.305,1,0
Existing Customer,36,F,0,26,5,3,3,4692,0,0,1
Attrited Customer,45,F,3,32,3,2,2,1942,0,1,1
Attrited Customer,40,M,4,28,1,2,3,4927,0.154,1,0
Existing Customer,48,F,4,43,4,1,3,895,0.62,0,1
Existing Customer,54,F,0,36,3,1,2,7598,0.084,0,1
Existing Customer,32,F,3,26,4,3,3,1090,0.657,0,1
Existing Customer,34,F,3,36,4,3,3,1438.3,0,0,1
Existing Customer,46,F,2,31,6,1,2,424,0.771,0,1
Attrited Customer,47,M,3,39,4,3,1,1352,0.253,1,0
Existing Customer,48,F,1,38,4,1,2,1931,0.449,0,1
Existing Customer,52,M,5,39,4,2,2,16967,0.049,0,0
Existing Customer,45,M,2,36,6,2,3,1925,0.431,0,0
Existing Customer,46,F,4,39,4,2,3,5671,0.204,0,1
Existing Customer,36,F,1,22,5,2,3,648.3,0.549,0,1
Existing Customer,42,F,3,33,6,3,2,2625,0.312,0,1
Existing Customer,39,F,3,27,3,3,2,940,0.506,0,1
Existing Customer,43,F,1,36,5,2,3,823,0.604,0,1
Attrited Customer,48,F,2,36,4,3,4,424,0.831,1,1
Existing Customer,56,M,4,40,4,3,3,34516,0,0,0
Existing Customer,45,F,5,38,3,3,0,652,0.696,0,1
Existing Customer,65,F,0,56,3,3,2,3434,0.423,0,1
Existing Customer,54,F,3,36,3,5,3,4806,0,0,1
Existing Customer,42,F,3,34,3,3,3,14095,0.152,0,1
Existing Customer,53,F,1,47,6,2,2,2799,0,0,1
Existing Customer,63,M,0,54,4,3,3,16369,0.094,0,0
Existing Customer,49,F,4,34,3,1,3,1130,0.559,0,1
Existing Customer,42,F,3,36,6,2,2,5821,0,0,1
Existing Customer,43,F,5,36,4,3,2,778,0.622,0,1
Existing Customer,49,F,5,42,5,2,3,483,0.755,0,1
Existing Customer,44,M,3,36,6,2,3,2675,0,0,0
Existing Customer,48,M,3,33,3,1,2,4097,0.342,0,0
Existing Customer,44,F,4,37,3,3,3,7632,0,0,1
Existing Customer,55,F,1,36,5,2,1,741,0.773,0,1
Existing Customer,46,M,3,29,4,3,3,32476,0.059,0,0
Existing Customer,49,F,1,43,3,3,2,2209,0.277,0,1
Existing Customer,35,F,2,30,5,1,1,1438.3,0,0,1
Attrited Customer,50,M,3,36,1,2,3,5688,0.286,1,0
Attrited Customer,55,F,1,36,5,2,3,1264,0.312,1,1
Existing Customer,47,M,3,36,3,2,3,8602,0.085,0,0
Existing Customer,60,F,0,36,4,2,3,1601,0,0,1
